"student_id","time","attempt","question_id"
919712256,4,1,"COMPCV"
919712256,4,2,"Interpret"
919712256,4,2,"CONFOUND"
919712256,4,1,"IVTHREAT"
919712256,4,1,"REP"
919715994,1,1,"H0"
919715994,1,1,"H1"
919715994,1,1,"OPDEF"
919715994,2,2,"OPDEF"
919715994,2,1,"CV"
919715994,2,1,"Interpret"
919715994,3,3,"OPDEF"
919715994,3,2,"CV"
919715994,3,1,"CONFOUND"
919715994,4,4,"OPDEF"
919715994,4,3,"CV"
919715994,4,1,"COMPCV"
919715994,4,2,"Interpret"
919715994,4,2,"CONFOUND"
919715994,4,1,"IVTHREAT"
919715994,4,1,"REP"
919716391,1,1,"H0"
919716391,1,1,"H1"
919716391,1,1,"OPDEF"
919716391,2,2,"OPDEF"
919716391,2,1,"CV"
919716391,2,1,"Interpret"
919716391,3,3,"OPDEF"
919716391,3,2,"CV"
919716391,3,1,"CONFOUND"
919716391,4,4,"OPDEF"
919716391,4,3,"CV"
919716391,4,1,"COMPCV"
919716391,4,2,"Interpret"
919716391,4,2,"CONFOUND"
919716391,4,1,"IVTHREAT"
919716391,4,1,"REP"
919722259,1,1,"H0"
919722259,1,1,"H1"
919722259,1,1,"OPDEF"
919722259,2,2,"OPDEF"
919722259,2,1,"CV"
919722259,2,1,"Interpret"
919722259,3,3,"OPDEF"
919722259,3,2,"CV"
919722259,3,1,"CONFOUND"
919722259,4,4,"OPDEF"
919722259,4,3,"CV"
919722259,4,1,"COMPCV"
919722259,4,2,"Interpret"
919722259,4,2,"CONFOUND"
919722259,4,1,"IVTHREAT"
919722259,4,1,"REP"
919725418,1,1,"H0"
919725418,1,1,"H1"
919725418,1,1,"OPDEF"
919725418,2,2,"OPDEF"
919725418,2,1,"CV"
919725418,2,1,"Interpret"
919725418,3,3,"OPDEF"
919725418,3,2,"CV"
919725418,3,1,"CONFOUND"
919725418,4,4,"OPDEF"
919725418,4,3,"CV"
919725418,4,1,"COMPCV"
919725418,4,2,"Interpret"
919725418,4,2,"CONFOUND"
919725418,4,1,"IVTHREAT"
919725418,4,1,"REP"
919734593,1,1,"H0"
919734593,1,1,"H1"
919734593,1,1,"OPDEF"
919734593,2,2,"OPDEF"
919734593,2,1,"CV"
919734593,2,1,"Interpret"
919734593,3,3,"OPDEF"
919734593,3,2,"CV"
919734593,3,1,"CONFOUND"
919734593,4,4,"OPDEF"
919734593,4,3,"CV"
919734593,4,1,"COMPCV"
919734593,4,2,"Interpret"
919734593,4,2,"CONFOUND"
919734593,4,1,"IVTHREAT"
919734593,4,1,"REP"
919739116,1,1,"H0"
919739116,1,1,"H1"
919739116,1,1,"OPDEF"
919739116,2,2,"OPDEF"
919739116,2,1,"CV"
919739116,2,1,"Interpret"
919739116,3,3,"OPDEF"
919739116,3,2,"CV"
919739116,3,1,"CONFOUND"
919739116,4,4,"OPDEF"
919739116,4,3,"CV"
919739116,4,1,"COMPCV"
919739116,4,2,"Interpret"
919739116,4,2,"CONFOUND"
919739116,4,1,"IVTHREAT"
919739116,4,1,"REP"
919743843,1,1,"H0"
919743843,1,1,"H1"
919743843,1,1,"OPDEF"
919743843,2,2,"OPDEF"
919743843,2,1,"CV"
919743843,2,1,"Interpret"
919743843,3,3,"OPDEF"
919743843,3,2,"CV"
919743843,3,1,"CONFOUND"
919743843,4,4,"OPDEF"
919743843,4,3,"CV"
919743843,4,1,"COMPCV"
919743843,4,2,"Interpret"
919743843,4,2,"CONFOUND"
919743843,4,1,"IVTHREAT"
919743843,4,1,"REP"
919745236,1,1,"H0"
919745236,1,1,"H1"
919745236,1,1,"OPDEF"
919745236,2,2,"OPDEF"
919745236,2,1,"CV"
919745236,2,1,"Interpret"
919745236,3,3,"OPDEF"
919745236,3,2,"CV"
919745236,3,1,"CONFOUND"
919745236,4,4,"OPDEF"
919745236,4,3,"CV"
919745236,4,1,"COMPCV"
919745236,4,2,"Interpret"
919745236,4,2,"CONFOUND"
919745236,4,1,"IVTHREAT"
919745236,4,1,"REP"
919770609,1,1,"H0"
919770609,1,1,"H1"
919770609,1,1,"OPDEF"
919770609,2,2,"OPDEF"
919770609,2,1,"CV"
919770609,2,1,"Interpret"
919770609,3,3,"OPDEF"
919770609,3,2,"CV"
919770609,3,1,"CONFOUND"
919770609,4,4,"OPDEF"
919770609,4,3,"CV"
919770609,4,1,"COMPCV"
919770609,4,2,"Interpret"
919770609,4,2,"CONFOUND"
919770609,4,1,"IVTHREAT"
919770609,4,1,"REP"
919787061,1,1,"H0"
919787061,1,1,"H1"
919787061,1,1,"OPDEF"
919787061,2,2,"OPDEF"
919787061,2,1,"CV"
919787061,2,1,"Interpret"
919787061,3,3,"OPDEF"
919787061,3,2,"CV"
919787061,3,1,"CONFOUND"
919787061,4,4,"OPDEF"
919787061,4,3,"CV"
919787061,4,1,"COMPCV"
919787061,4,2,"Interpret"
919787061,4,2,"CONFOUND"
919787061,4,1,"IVTHREAT"
919787061,4,1,"REP"
919793974,1,1,"H0"
919793974,1,1,"H1"
919793974,1,1,"OPDEF"
919793974,2,2,"OPDEF"
919793974,2,1,"CV"
919793974,2,1,"Interpret"
919793974,3,3,"OPDEF"
919793974,3,2,"CV"
919793974,3,1,"CONFOUND"
919793974,4,4,"OPDEF"
919793974,4,3,"CV"
919793974,4,1,"COMPCV"
919793974,4,2,"Interpret"
919793974,4,2,"CONFOUND"
919793974,4,1,"IVTHREAT"
919793974,4,1,"REP"
919794151,1,1,"H0"
919794151,1,1,"H1"
919794151,1,1,"OPDEF"
919794151,2,2,"OPDEF"
919794151,2,1,"CV"
919794151,2,1,"Interpret"
919794151,3,3,"OPDEF"
919794151,3,2,"CV"
919794151,3,1,"CONFOUND"
919794151,4,4,"OPDEF"
919794151,4,3,"CV"
919794151,4,1,"COMPCV"
919794151,4,2,"Interpret"
919794151,4,2,"CONFOUND"
919794151,4,1,"IVTHREAT"
919794151,4,1,"REP"
919796366,1,1,"H0"
919796366,1,1,"H1"
919796366,1,1,"OPDEF"
919796366,2,2,"OPDEF"
919796366,2,1,"CV"
919796366,2,1,"Interpret"
919796366,3,3,"OPDEF"
919796366,3,2,"CV"
919796366,3,1,"CONFOUND"
919796366,4,4,"OPDEF"
919796366,4,3,"CV"
919796366,4,1,"COMPCV"
919796366,4,2,"Interpret"
919796366,4,2,"CONFOUND"
919796366,4,1,"IVTHREAT"
919796366,4,1,"REP"
919802470,1,1,"H0"
919802470,1,1,"H1"
919802470,1,1,"OPDEF"
919802470,2,2,"OPDEF"
919802470,2,1,"CV"
919802470,2,1,"Interpret"
919802470,3,3,"OPDEF"
919802470,3,2,"CV"
919802470,3,1,"CONFOUND"
919802470,4,4,"OPDEF"
919802470,4,3,"CV"
919802470,4,1,"COMPCV"
919802470,4,2,"Interpret"
919802470,4,2,"CONFOUND"
919802470,4,1,"IVTHREAT"
919802470,4,1,"REP"
919809499,1,1,"H0"
919809499,1,1,"H1"
919809499,1,1,"OPDEF"
919809499,2,2,"OPDEF"
919809499,2,1,"CV"
919809499,2,1,"Interpret"
919809499,3,3,"OPDEF"
919809499,3,2,"CV"
919809499,3,1,"CONFOUND"
919809499,4,4,"OPDEF"
919809499,4,3,"CV"
919809499,4,1,"COMPCV"
919809499,4,2,"Interpret"
919809499,4,2,"CONFOUND"
919809499,4,1,"IVTHREAT"
919809499,4,1,"REP"
919813414,1,1,"H0"
919813414,1,1,"H1"
919813414,1,1,"OPDEF"
919813414,2,2,"OPDEF"
919813414,2,1,"CV"
919813414,2,1,"Interpret"
919813414,3,3,"OPDEF"
919813414,3,2,"CV"
919813414,3,1,"CONFOUND"
919813414,4,4,"OPDEF"
919813414,4,3,"CV"
919813414,4,1,"COMPCV"
919813414,4,2,"Interpret"
919813414,4,2,"CONFOUND"
919813414,4,1,"IVTHREAT"
919813414,4,1,"REP"
919832301,1,1,"H0"
919832301,1,1,"H1"
919832301,1,1,"OPDEF"
919832301,2,2,"OPDEF"
919832301,2,1,"CV"
919832301,2,1,"Interpret"
919832301,3,3,"OPDEF"
919832301,3,2,"CV"
919832301,3,1,"CONFOUND"
919832301,4,4,"OPDEF"
919832301,4,3,"CV"
919832301,4,1,"COMPCV"
919832301,4,2,"Interpret"
919832301,4,2,"CONFOUND"
919832301,4,1,"IVTHREAT"
919832301,4,1,"REP"
919859520,1,1,"H0"
919859520,1,1,"H1"
919859520,1,1,"OPDEF"
919859520,2,2,"OPDEF"
919859520,2,1,"CV"
919859520,2,1,"Interpret"
919859520,3,3,"OPDEF"
919859520,3,2,"CV"
919859520,3,1,"CONFOUND"
919859520,4,4,"OPDEF"
919859520,4,3,"CV"
919859520,4,1,"COMPCV"
919859520,4,2,"Interpret"
919859520,4,2,"CONFOUND"
919859520,4,1,"IVTHREAT"
919859520,4,1,"REP"
919860519,1,1,"H0"
919860519,1,1,"H1"
919860519,1,1,"OPDEF"
919860519,2,2,"OPDEF"
919860519,2,1,"CV"
919860519,2,1,"Interpret"
919860519,3,3,"OPDEF"
919860519,3,2,"CV"
919860519,3,1,"CONFOUND"
919860519,4,4,"OPDEF"
919860519,4,3,"CV"
919860519,4,1,"COMPCV"
919860519,4,2,"Interpret"
919860519,4,2,"CONFOUND"
919860519,4,1,"IVTHREAT"
919860519,4,1,"REP"
919864667,1,1,"H0"
919864667,1,1,"H1"
919864667,1,1,"OPDEF"
919864667,2,2,"OPDEF"
919864667,2,1,"CV"
919864667,2,1,"Interpret"
919864667,3,3,"OPDEF"
919864667,3,2,"CV"
919864667,3,1,"CONFOUND"
919864667,4,4,"OPDEF"
919864667,4,3,"CV"
919864667,4,1,"COMPCV"
919864667,4,2,"Interpret"
919864667,4,2,"CONFOUND"
919864667,4,1,"IVTHREAT"
919864667,4,1,"REP"
919881239,1,1,"H0"
919881239,1,1,"H1"
919881239,1,1,"OPDEF"
919881239,2,2,"OPDEF"
919881239,2,1,"CV"
919881239,2,1,"Interpret"
919881239,3,3,"OPDEF"
919881239,3,2,"CV"
919881239,3,1,"CONFOUND"
919881239,4,4,"OPDEF"
919881239,4,3,"CV"
919881239,4,1,"COMPCV"
919881239,4,2,"Interpret"
919881239,4,2,"CONFOUND"
919881239,4,1,"IVTHREAT"
919881239,4,1,"REP"
919881417,1,1,"H0"
919881417,1,1,"H1"
919881417,1,1,"OPDEF"
919881417,2,2,"OPDEF"
919881417,2,1,"CV"
919881417,2,1,"Interpret"
919881417,3,3,"OPDEF"
919881417,3,2,"CV"
919881417,3,1,"CONFOUND"
919881417,4,4,"OPDEF"
919881417,4,3,"CV"
919881417,4,1,"COMPCV"
919881417,4,2,"Interpret"
919881417,4,2,"CONFOUND"
919881417,4,1,"IVTHREAT"
919881417,4,1,"REP"
919903874,1,1,"H0"
919903874,1,1,"H1"
919903874,1,1,"OPDEF"
919903874,2,2,"OPDEF"
919903874,2,1,"CV"
919903874,2,1,"Interpret"
919903874,3,3,"OPDEF"
919903874,3,2,"CV"
919903874,3,1,"CONFOUND"
919903874,4,4,"OPDEF"
919903874,4,3,"CV"
919903874,4,1,"COMPCV"
919903874,4,2,"Interpret"
919903874,4,2,"CONFOUND"
919903874,4,1,"IVTHREAT"
919903874,4,1,"REP"
919905432,1,1,"H0"
919905432,1,1,"H1"
919905432,1,1,"OPDEF"
919905432,2,2,"OPDEF"
919905432,2,1,"CV"
919905432,2,1,"Interpret"
919905432,3,3,"OPDEF"
919905432,3,2,"CV"
919905432,3,1,"CONFOUND"
919905432,4,4,"OPDEF"
919905432,4,3,"CV"
919905432,4,1,"COMPCV"
919905432,4,2,"Interpret"
919905432,4,2,"CONFOUND"
919905432,4,1,"IVTHREAT"
919905432,4,1,"REP"
919914232,1,1,"H0"
919914232,1,1,"H1"
919914232,1,1,"OPDEF"
919914232,2,2,"OPDEF"
919914232,2,1,"CV"
919914232,2,1,"Interpret"
919914232,3,3,"OPDEF"
919914232,3,2,"CV"
919914232,3,1,"CONFOUND"
919914232,4,4,"OPDEF"
919914232,4,3,"CV"
919914232,4,1,"COMPCV"
919914232,4,2,"Interpret"
919914232,4,2,"CONFOUND"
919914232,4,1,"IVTHREAT"
919914232,4,1,"REP"
919914818,1,1,"H0"
919914818,1,1,"H1"
919914818,1,1,"OPDEF"
919914818,2,2,"OPDEF"
919914818,2,1,"CV"
919914818,2,1,"Interpret"
919914818,3,3,"OPDEF"
919914818,3,2,"CV"
919914818,3,1,"CONFOUND"
919914818,4,4,"OPDEF"
919914818,4,3,"CV"
919914818,4,1,"COMPCV"
919914818,4,2,"Interpret"
919914818,4,2,"CONFOUND"
919914818,4,1,"IVTHREAT"
919914818,4,1,"REP"
919926411,1,1,"H0"
919926411,1,1,"H1"
919926411,1,1,"OPDEF"
919926411,2,2,"OPDEF"
919926411,2,1,"CV"
919926411,2,1,"Interpret"
919926411,3,3,"OPDEF"
919926411,3,2,"CV"
919926411,3,1,"CONFOUND"
919926411,4,4,"OPDEF"
919926411,4,3,"CV"
919926411,4,1,"COMPCV"
919926411,4,2,"Interpret"
919926411,4,2,"CONFOUND"
919926411,4,1,"IVTHREAT"
919926411,4,1,"REP"
919927643,1,1,"H0"
919927643,1,1,"H1"
919927643,1,1,"OPDEF"
919927643,2,2,"OPDEF"
919927643,2,1,"CV"
919927643,2,1,"Interpret"
919927643,3,3,"OPDEF"
919927643,3,2,"CV"
919927643,3,1,"CONFOUND"
919927643,4,4,"OPDEF"
919927643,4,3,"CV"
919927643,4,1,"COMPCV"
919927643,4,2,"Interpret"
919927643,4,2,"CONFOUND"
919927643,4,1,"IVTHREAT"
919927643,4,1,"REP"
919938865,1,1,"H0"
919938865,1,1,"H1"
919938865,1,1,"OPDEF"
919938865,2,2,"OPDEF"
919938865,2,1,"CV"
919938865,2,1,"Interpret"
919938865,3,3,"OPDEF"
919938865,3,2,"CV"
919938865,3,1,"CONFOUND"
919938865,4,4,"OPDEF"
919938865,4,3,"CV"
919938865,4,1,"COMPCV"
919938865,4,2,"Interpret"
919938865,4,2,"CONFOUND"
919938865,4,1,"IVTHREAT"
919938865,4,1,"REP"
919942880,1,1,"H0"
919942880,1,1,"H1"
919942880,1,1,"OPDEF"
919942880,2,2,"OPDEF"
919942880,2,1,"CV"
919942880,2,1,"Interpret"
919942880,3,3,"OPDEF"
919942880,3,2,"CV"
919942880,3,1,"CONFOUND"
919942880,4,4,"OPDEF"
919942880,4,3,"CV"
919942880,4,1,"COMPCV"
919942880,4,2,"Interpret"
919942880,4,2,"CONFOUND"
919942880,4,1,"IVTHREAT"
919942880,4,1,"REP"
919948172,1,1,"H0"
919948172,1,1,"H1"
919948172,1,1,"OPDEF"
919948172,2,2,"OPDEF"
919948172,2,1,"CV"
919948172,2,1,"Interpret"
919948172,3,3,"OPDEF"
919948172,3,2,"CV"
919948172,3,1,"CONFOUND"
919948172,4,4,"OPDEF"
919948172,4,3,"CV"
919948172,4,1,"COMPCV"
919948172,4,2,"Interpret"
919948172,4,2,"CONFOUND"
919948172,4,1,"IVTHREAT"
919948172,4,1,"REP"
919951839,1,1,"H0"
919951839,1,1,"H1"
919951839,1,1,"OPDEF"
919951839,2,2,"OPDEF"
919951839,2,1,"CV"
919951839,2,1,"Interpret"
919951839,3,3,"OPDEF"
919951839,3,2,"CV"
919951839,3,1,"CONFOUND"
919951839,4,4,"OPDEF"
919951839,4,3,"CV"
919951839,4,1,"COMPCV"
919951839,4,2,"Interpret"
919951839,4,2,"CONFOUND"
919951839,4,1,"IVTHREAT"
919951839,4,1,"REP"
919958874,1,1,"H0"
919958874,1,1,"H1"
919958874,1,1,"OPDEF"
919958874,2,2,"OPDEF"
919958874,2,1,"CV"
919958874,2,1,"Interpret"
919958874,3,3,"OPDEF"
919958874,3,2,"CV"
919958874,3,1,"CONFOUND"
919958874,4,4,"OPDEF"
919958874,4,3,"CV"
919958874,4,1,"COMPCV"
919958874,4,2,"Interpret"
919958874,4,2,"CONFOUND"
919958874,4,1,"IVTHREAT"
919958874,4,1,"REP"
919971291,1,1,"H0"
919971291,1,1,"H1"
919971291,1,1,"OPDEF"
919971291,2,2,"OPDEF"
919971291,2,1,"CV"
919971291,2,1,"Interpret"
919971291,3,3,"OPDEF"
919971291,3,2,"CV"
919971291,3,1,"CONFOUND"
919971291,4,4,"OPDEF"
919971291,4,3,"CV"
919971291,4,1,"COMPCV"
919971291,4,2,"Interpret"
919971291,4,2,"CONFOUND"
919971291,4,1,"IVTHREAT"
919971291,4,1,"REP"
919976364,1,1,"H0"
919976364,1,1,"H1"
919976364,1,1,"OPDEF"
919976364,2,2,"OPDEF"
919976364,2,1,"CV"
919976364,2,1,"Interpret"
919976364,3,3,"OPDEF"
919976364,3,2,"CV"
919976364,3,1,"CONFOUND"
919976364,4,4,"OPDEF"
919976364,4,3,"CV"
919976364,4,1,"COMPCV"
919976364,4,2,"Interpret"
919976364,4,2,"CONFOUND"
919976364,4,1,"IVTHREAT"
919976364,4,1,"REP"
919986082,1,1,"H0"
919986082,1,1,"H1"
919986082,1,1,"OPDEF"
919986082,2,2,"OPDEF"
919986082,2,1,"CV"
919986082,2,1,"Interpret"
919986082,3,3,"OPDEF"
919986082,3,2,"CV"
919986082,3,1,"CONFOUND"
919986082,4,4,"OPDEF"
919986082,4,3,"CV"
919986082,4,1,"COMPCV"
919986082,4,2,"Interpret"
919986082,4,2,"CONFOUND"
919986082,4,1,"IVTHREAT"
919986082,4,1,"REP"
919986590,1,1,"H0"
919986590,1,1,"H1"
919986590,1,1,"OPDEF"
919986590,2,2,"OPDEF"
919986590,2,1,"CV"
919986590,2,1,"Interpret"
919986590,3,3,"OPDEF"
919986590,3,2,"CV"
919986590,3,1,"CONFOUND"
919986590,4,4,"OPDEF"
919986590,4,3,"CV"
919986590,4,1,"COMPCV"
919986590,4,2,"Interpret"
919986590,4,2,"CONFOUND"
919986590,4,1,"IVTHREAT"
919986590,4,1,"REP"
919987023,1,1,"H0"
919987023,1,1,"H1"
919987023,1,1,"OPDEF"
919987023,2,2,"OPDEF"
919987023,2,1,"CV"
919987023,2,1,"Interpret"
919987023,3,3,"OPDEF"
919987023,3,2,"CV"
919987023,3,1,"CONFOUND"
919987023,4,4,"OPDEF"
919987023,4,3,"CV"
919987023,4,1,"COMPCV"
919987023,4,2,"Interpret"
919987023,4,2,"CONFOUND"
919987023,4,1,"IVTHREAT"
919987023,4,1,"REP"
919988365,1,1,"H0"
919988365,1,1,"H1"
919988365,1,1,"OPDEF"
919988365,2,2,"OPDEF"
919988365,2,1,"CV"
919988365,2,1,"Interpret"
919988365,3,3,"OPDEF"
919988365,3,2,"CV"
919988365,3,1,"CONFOUND"
919988365,4,4,"OPDEF"
919988365,4,3,"CV"
919988365,4,1,"COMPCV"
919988365,4,2,"Interpret"
919988365,4,2,"CONFOUND"
919988365,4,1,"IVTHREAT"
919988365,4,1,"REP"
920003983,1,1,"H0"
920003983,1,1,"H1"
920003983,1,1,"OPDEF"
920003983,2,2,"OPDEF"
920003983,2,1,"CV"
920003983,2,1,"Interpret"
920003983,3,3,"OPDEF"
920003983,3,2,"CV"
920003983,3,1,"CONFOUND"
920003983,4,4,"OPDEF"
920003983,4,3,"CV"
920003983,4,1,"COMPCV"
920003983,4,2,"Interpret"
920003983,4,2,"CONFOUND"
920003983,4,1,"IVTHREAT"
920003983,4,1,"REP"
920023549,1,1,"H0"
920023549,1,1,"H1"
920023549,1,1,"OPDEF"
920023549,2,2,"OPDEF"
920023549,2,1,"CV"
920023549,2,1,"Interpret"
920023549,3,3,"OPDEF"
920023549,3,2,"CV"
920023549,3,1,"CONFOUND"
920023549,4,4,"OPDEF"
920023549,4,3,"CV"
920023549,4,1,"COMPCV"
920023549,4,2,"Interpret"
920023549,4,2,"CONFOUND"
920023549,4,1,"IVTHREAT"
920023549,4,1,"REP"
920031094,1,1,"H0"
920031094,1,1,"H1"
920031094,1,1,"OPDEF"
920031094,2,2,"OPDEF"
920031094,2,1,"CV"
920031094,2,1,"Interpret"
920031094,3,3,"OPDEF"
920031094,3,2,"CV"
920031094,3,1,"CONFOUND"
920031094,4,4,"OPDEF"
920031094,4,3,"CV"
920031094,4,1,"COMPCV"
920031094,4,2,"Interpret"
920031094,4,2,"CONFOUND"
920031094,4,1,"IVTHREAT"
920031094,4,1,"REP"
920041136,1,1,"H0"
920041136,1,1,"H1"
920041136,1,1,"OPDEF"
920041136,2,2,"OPDEF"
920041136,2,1,"CV"
920041136,2,1,"Interpret"
920041136,3,3,"OPDEF"
920041136,3,2,"CV"
920041136,3,1,"CONFOUND"
920041136,4,4,"OPDEF"
920041136,4,3,"CV"
920041136,4,1,"COMPCV"
920041136,4,2,"Interpret"
920041136,4,2,"CONFOUND"
920041136,4,1,"IVTHREAT"
920041136,4,1,"REP"
920041576,1,1,"H0"
920041576,1,1,"H1"
920041576,1,1,"OPDEF"
920041576,2,2,"OPDEF"
920041576,2,1,"CV"
920041576,2,1,"Interpret"
920041576,3,3,"OPDEF"
920041576,3,2,"CV"
920041576,3,1,"CONFOUND"
920041576,4,4,"OPDEF"
920041576,4,3,"CV"
920041576,4,1,"COMPCV"
920041576,4,2,"Interpret"
920041576,4,2,"CONFOUND"
920041576,4,1,"IVTHREAT"
920041576,4,1,"REP"
920042229,1,1,"H0"
920042229,1,1,"H1"
920042229,1,1,"OPDEF"
920042229,2,2,"OPDEF"
920042229,2,1,"CV"
920042229,2,1,"Interpret"
920042229,3,3,"OPDEF"
920042229,3,2,"CV"
920042229,3,1,"CONFOUND"
920042229,4,4,"OPDEF"
920042229,4,3,"CV"
920042229,4,1,"COMPCV"
920042229,4,2,"Interpret"
920042229,4,2,"CONFOUND"
920042229,4,1,"IVTHREAT"
920042229,4,1,"REP"
920049086,1,1,"H0"
920049086,1,1,"H1"
920049086,1,1,"OPDEF"
920049086,2,2,"OPDEF"
920049086,2,1,"CV"
920049086,2,1,"Interpret"
920049086,3,3,"OPDEF"
920049086,3,2,"CV"
920049086,3,1,"CONFOUND"
920049086,4,4,"OPDEF"
920049086,4,3,"CV"
920049086,4,1,"COMPCV"
920049086,4,2,"Interpret"
920049086,4,2,"CONFOUND"
920049086,4,1,"IVTHREAT"
920049086,4,1,"REP"
920053373,1,1,"H0"
920053373,1,1,"H1"
920053373,1,1,"OPDEF"
920053373,2,2,"OPDEF"
920053373,2,1,"CV"
920053373,2,1,"Interpret"
920053373,3,3,"OPDEF"
920053373,3,2,"CV"
920053373,3,1,"CONFOUND"
920053373,4,4,"OPDEF"
920053373,4,3,"CV"
920053373,4,1,"COMPCV"
920053373,4,2,"Interpret"
920053373,4,2,"CONFOUND"
920053373,4,1,"IVTHREAT"
920053373,4,1,"REP"
920062843,1,1,"H0"
920062843,1,1,"H1"
920062843,1,1,"OPDEF"
920062843,2,2,"OPDEF"
920062843,2,1,"CV"
920062843,2,1,"Interpret"
920062843,3,3,"OPDEF"
920062843,3,2,"CV"
920062843,3,1,"CONFOUND"
920062843,4,4,"OPDEF"
920062843,4,3,"CV"
920062843,4,1,"COMPCV"
920062843,4,2,"Interpret"
920062843,4,2,"CONFOUND"
920062843,4,1,"IVTHREAT"
920062843,4,1,"REP"
920073243,1,1,"H0"
920073243,1,1,"H1"
920073243,1,1,"OPDEF"
920073243,2,2,"OPDEF"
920073243,2,1,"CV"
920073243,2,1,"Interpret"
920073243,3,3,"OPDEF"
920073243,3,2,"CV"
920073243,3,1,"CONFOUND"
920073243,4,4,"OPDEF"
920073243,4,3,"CV"
920073243,4,1,"COMPCV"
920073243,4,2,"Interpret"
920073243,4,2,"CONFOUND"
920073243,4,1,"IVTHREAT"
920073243,4,1,"REP"
920076059,1,1,"H0"
920076059,1,1,"H1"
920076059,1,1,"OPDEF"
920076059,2,2,"OPDEF"
920076059,2,1,"CV"
920076059,2,1,"Interpret"
920076059,3,3,"OPDEF"
920076059,3,2,"CV"
920076059,3,1,"CONFOUND"
920076059,4,4,"OPDEF"
920076059,4,3,"CV"
920076059,4,1,"COMPCV"
920076059,4,2,"Interpret"
920076059,4,2,"CONFOUND"
920076059,4,1,"IVTHREAT"
920076059,4,1,"REP"
920076868,1,1,"H0"
920076868,1,1,"H1"
920076868,1,1,"OPDEF"
920076868,2,2,"OPDEF"
920076868,2,1,"CV"
920076868,2,1,"Interpret"
920076868,3,3,"OPDEF"
920076868,3,2,"CV"
920076868,3,1,"CONFOUND"
920076868,4,4,"OPDEF"
920076868,4,3,"CV"
920076868,4,1,"COMPCV"
920076868,4,2,"Interpret"
920076868,4,2,"CONFOUND"
920076868,4,1,"IVTHREAT"
920076868,4,1,"REP"
920077401,1,1,"H0"
920077401,1,1,"H1"
920077401,1,1,"OPDEF"
920077401,2,2,"OPDEF"
920077401,2,1,"CV"
920077401,2,1,"Interpret"
920077401,3,3,"OPDEF"
920077401,3,2,"CV"
920077401,3,1,"CONFOUND"
920077401,4,4,"OPDEF"
920077401,4,3,"CV"
920077401,4,1,"COMPCV"
920077401,4,2,"Interpret"
920077401,4,2,"CONFOUND"
920077401,4,1,"IVTHREAT"
920077401,4,1,"REP"
920085752,1,1,"H0"
920085752,1,1,"H1"
920085752,1,1,"OPDEF"
920085752,2,2,"OPDEF"
920085752,2,1,"CV"
920085752,2,1,"Interpret"
920085752,3,3,"OPDEF"
920085752,3,2,"CV"
920085752,3,1,"CONFOUND"
920085752,4,4,"OPDEF"
920085752,4,3,"CV"
920085752,4,1,"COMPCV"
920085752,4,2,"Interpret"
920085752,4,2,"CONFOUND"
920085752,4,1,"IVTHREAT"
920085752,4,1,"REP"
920101885,1,1,"H0"
920101885,1,1,"H1"
920101885,1,1,"OPDEF"
920101885,2,2,"OPDEF"
920101885,2,1,"CV"
920101885,2,1,"Interpret"
920101885,3,3,"OPDEF"
920101885,3,2,"CV"
920101885,3,1,"CONFOUND"
920101885,4,4,"OPDEF"
920101885,4,3,"CV"
920101885,4,1,"COMPCV"
920101885,4,2,"Interpret"
920101885,4,2,"CONFOUND"
920101885,4,1,"IVTHREAT"
920101885,4,1,"REP"
920112191,1,1,"H0"
920112191,1,1,"H1"
920112191,1,1,"OPDEF"
920112191,2,2,"OPDEF"
920112191,2,1,"CV"
920112191,2,1,"Interpret"
920112191,3,3,"OPDEF"
920112191,3,2,"CV"
920112191,3,1,"CONFOUND"
920112191,4,4,"OPDEF"
920112191,4,3,"CV"
920112191,4,1,"COMPCV"
920112191,4,2,"Interpret"
920112191,4,2,"CONFOUND"
920112191,4,1,"IVTHREAT"
920112191,4,1,"REP"
920140493,1,1,"H0"
920140493,1,1,"H1"
920140493,1,1,"OPDEF"
920140493,2,2,"OPDEF"
920140493,2,1,"CV"
920140493,2,1,"Interpret"
920140493,3,3,"OPDEF"
920140493,3,2,"CV"
920140493,3,1,"CONFOUND"
920140493,4,4,"OPDEF"
920140493,4,3,"CV"
920140493,4,1,"COMPCV"
920140493,4,2,"Interpret"
920140493,4,2,"CONFOUND"
920140493,4,1,"IVTHREAT"
920140493,4,1,"REP"
920154214,1,1,"H0"
920154214,1,1,"H1"
920154214,1,1,"OPDEF"
920154214,2,2,"OPDEF"
920154214,2,1,"CV"
920154214,2,1,"Interpret"
920154214,3,3,"OPDEF"
920154214,3,2,"CV"
920154214,3,1,"CONFOUND"
920154214,4,4,"OPDEF"
920154214,4,3,"CV"
920154214,4,1,"COMPCV"
920154214,4,2,"Interpret"
920154214,4,2,"CONFOUND"
920154214,4,1,"IVTHREAT"
920154214,4,1,"REP"
920179147,1,1,"H0"
920179147,1,1,"H1"
920179147,1,1,"OPDEF"
920179147,2,2,"OPDEF"
920179147,2,1,"CV"
920179147,2,1,"Interpret"
920179147,3,3,"OPDEF"
920179147,3,2,"CV"
920179147,3,1,"CONFOUND"
920179147,4,4,"OPDEF"
920179147,4,3,"CV"
920179147,4,1,"COMPCV"
920179147,4,2,"Interpret"
920179147,4,2,"CONFOUND"
