,ID,student_id,consent,,ID,student_id,consent,age,year,gender,int_student,esl,e_exp,e_lvl,ethnicity,p_education,m_education,par_rel,fin_support,ses,grant,soc_med,hw_time,transfer,p_college,m_college,first_gen,URM
279,341398,921392813,"I have read this information sheet form, I consent to participate in this study.",279,341398,9.21E+08,"I have read this information sheet form, I consent to participate in this study.",19,Freshman - 1st year,Woman,"No, I am not an international student",English is not my first language,90,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",Hispanic or Latino,I don't know,She left school before she graduated from high school,Divorced,7- Fully supported (e.g All necessities are provided or paid for),I don't know if I qualified for a 'free or reduced cost lunch' program,I do qualify for a Pell Grant,720,30,No,0,0,1,1
280,229825,917527498,"I have read this information sheet form, I consent to participate in this study.",280,229825,9.18E+08,"I have read this information sheet form, I consent to participate in this study.",22,Senior - 4th year,Man,"No, I am not an international student",English is my first language,98,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)","East or South East Asian,Pacific Islander",He earned a 4-year degree,She earned a 4-year degree,Together,"6- Mostly supported (e.g. All bills, housing and tuition, but not food or spending money)",I did not qualify for 'free or reduced cost lunch' at all in high school,I do not qualify for a Pell Grant,480,25,No,1,1,0,1
281,329951,920512814,"I have read this information sheet form, I consent to participate in this study.",281,329951,9.21E+08,"I have read this information sheet form, I consent to participate in this study.",18,Freshman - 1st year,Woman,"No, I am not an international student",English is not my first language,100,"3 - I am confident reading moderate books in English (e.g., young adult fiction)",Hispanic or Latino,He never attended school,She never attended school,Together,"3- A little support (e.g. phone bill, gifts, small amounts of money every few months)",I qualified for 'free or reduced cost lunch' for some of high school,I do qualify for a Pell Grant,40,12,No,0,0,1,1
282,335504,921034838,"I have read this information sheet form, I consent to participate in this study.",282,335504,9.21E+08,"I have read this information sheet form, I consent to participate in this study.",18,Freshman - 1st year,Non-binary or Genderqueer,"No, I am not an international student",English is my first language,99,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",Caucasian,He earned a 4-year degree,She earned a 4-year degree,Together,"6- Mostly supported (e.g. All bills, housing and tuition, but not food or spending money)",I qualified for 'free or reduced cost lunch' for all or most of high school,I do not qualify for a Pell Grant,240,10,No,1,1,0,0
283,243604,917029022,"I have read this information sheet form, I consent to participate in this study.",283,243604,9.17E+08,"I have read this information sheet form, I consent to participate in this study.",21,Junior - 3rd year,Man,"No, I am not an international student",English is not my first language,100,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",East or South East Asian,"He attended some college, but left before he earned a 4-year degree",She left school when she graduated from high school (or GED),Together,"5- Halfway supported (e.g. All bills and housing but not tuition OR Tuition and small allowance, but not housing or bills)",I qualified for 'free or reduced cost lunch' for all or most of high school,I do qualify for a Pell Grant,120,20,No,0,0,1,0
284,329530,915435469,"I have read this information sheet form, I consent to participate in this study.",284,329530,9.15E+08,"I have read this information sheet form, I consent to participate in this study.",23,Junior - 3rd year,Woman,"No, I am not an international student",English is not my first language,100,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",East or South East Asian,He left when he graduated from high school (or GED),She left school when she graduated from high school (or GED),Divorced,7- Fully supported (e.g All necessities are provided or paid for),I qualified for 'free or reduced cost lunch' for all or most of high school,I do qualify for a Pell Grant,500,14,Yes,0,0,1,0
285,327310,920462197,"I have read this information sheet form, I consent to participate in this study.",285,327310,9.20E+08,"I have read this information sheet form, I consent to participate in this study.",18,Freshman - 1st year,Woman,"No, I am not an international student",English is my first language,100,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)","Hispanic or Latino,Caucasian",He earned a 4-year degree,She earned a graduate degree (Masters or Ph.D),Together,"3- A little support (e.g. phone bill, gifts, small amounts of money every few months)",I qualified for 'free or reduced cost lunch' for all or most of high school,I do qualify for a Pell Grant,120,15,No,1,1,0,1
286,257526,918333241,"I have read this information sheet form, I consent to participate in this study.",286,257526,9.18E+08,"I have read this information sheet form, I consent to participate in this study.",20,Junior - 3rd year,Man,"No, I am not an international student",English is my first language,95,"5- I am confident reading advanced books in English(e.g., historical literature or science non-fiction)",East or South East Asian,He earned a 4-year degree,She earned a 4-year degree,Together,7- Fully supported (e.g All necessities are provided or paid for),I did not qualify for 'free or reduced cost lunch' at all in high school,I do not qualify for a Pell Grant,120,16,No,1,1,0,0
287,261352,918061937,"I have read this information sheet form, I consent to participate in this study.",287,261352,9.18E+08,"I have read this information sheet form, I consent to participate in this study.",20,Junior - 3rd year,Woman,"No, I am not an international student",English is my first language,100,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",East or South East Asian,He earned a 4-year degree,She earned a 4-year degree,I decline to answer,I decline to answer,I qualified for 'free or reduced cost lunch' for all or most of high school,I don't know if I qualify for a Pell Grant,120,10,No,1,1,0,0
288,293882,919330094,"I have read this information sheet form, I consent to participate in this study.",288,293882,9.19E+08,"I have read this information sheet form, I consent to participate in this study.",20,Sophomore - 2nd year,Woman,"No, I am not an international student",English is my first language,100,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",East or South East Asian,He left school before he graduated from high school,She left school before she graduated from high school,Together,"6- Mostly supported (e.g. All bills, housing and tuition, but not food or spending money)",I qualified for 'free or reduced cost lunch' for all or most of high school,I do qualify for a Pell Grant,300,50,No,0,0,1,0
289,336228,920929339,"I have read this information sheet form, I consent to participate in this study.",289,336228,9.21E+08,"I have read this information sheet form, I consent to participate in this study.",18,Freshman - 1st year,Woman,"No, I am not an international student",English is not my first language,98,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",South Asian,He earned a 4-year degree,She earned a 4-year degree,Together,7- Fully supported (e.g All necessities are provided or paid for),I did not qualify for 'free or reduced cost lunch' at all in high school,I do not qualify for a Pell Grant,150,9,No,1,1,0,0
290,263344,918578190,"I have read this information sheet form, I consent to participate in this study.",290,263344,9.19E+08,"I have read this information sheet form, I consent to participate in this study.",20,Junior - 3rd year,Man,"No, I am not an international student",English is not my first language,100%,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",East or South East Asian,He earned a 4-year degree,"She attended some college, but left before she earned a 4-year degree",Together,"6- Mostly supported (e.g. All bills, housing and tuition, but not food or spending money)",I qualified for 'free or reduced cost lunch' for some of high school,I do qualify for a Pell Grant,120,12,No,1,0,0,0
291,333017,921374682,"I have read this information sheet form, I consent to participate in this study.",291,333017,9.21E+08,"I have read this information sheet form, I consent to participate in this study.",19,Freshman - 1st year,Woman,"Yes, I am an international student",English is not my first language,70,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",Caucasian,He earned a 4-year degree,She earned a 4-year degree,Together,I decline to answer,I did not qualify for 'free or reduced cost lunch' at all in high school,I do not qualify for a Pell Grant,50,18,No,1,1,0,0
292,288548,919722259,"I have read this information sheet form, I consent to participate in this study.",292,288548,9.20E+08,"I have read this information sheet form, I consent to participate in this study.",19,Sophomore - 2nd year,Woman,"No, I am not an international student",English is my first language,95,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",Caucasian,He earned a graduate degree (Masters or Ph.D),She earned a graduate degree (Masters or Ph.D),Together,7- Fully supported (e.g All necessities are provided or paid for),I did not qualify for 'free or reduced cost lunch' at all in high school,I do not qualify for a Pell Grant,180,840,No,1,1,0,0
293,335116,920475430,"I have read this information sheet form, I consent to participate in this study.",293,335116,9.20E+08,"I have read this information sheet form, I consent to participate in this study.",18,Freshman - 1st year,Woman,"No, I am not an international student",English is my first language,100,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",South Asian,He earned a graduate degree (Masters or Ph.D),She earned a 4-year degree,Together,7- Fully supported (e.g All necessities are provided or paid for),I did not qualify for 'free or reduced cost lunch' at all in high school,I do not qualify for a Pell Grant,105,33,No,1,1,0,0
294,296289,919958874,"I have read this information sheet form, I consent to participate in this study.",294,296289,9.20E+08,"I have read this information sheet form, I consent to participate in this study.",19,Sophomore - 2nd year,Man,"Yes, I am an international student",English is not my first language,40,"3 - I am confident reading moderate books in English (e.g., young adult fiction)",East or South East Asian,He left school before he graduated from high school,She left school before she graduated from high school,Together,7- Fully supported (e.g All necessities are provided or paid for),I qualified for 'free or reduced cost lunch' for some of high school,I don't know if I qualify for a Pell Grant,180,8,No,0,0,1,0
295,335435,920577927,"I have read this information sheet form, I consent to participate in this study.",295,335435,9.21E+08,"I have read this information sheet form, I consent to participate in this study.",18,Freshman - 1st year,Woman,"No, I am not an international student",English is my first language,100,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",East or South East Asian,He earned a 4-year degree,She earned a graduate degree (Masters or Ph.D),Together,7- Fully supported (e.g All necessities are provided or paid for),I did not qualify for 'free or reduced cost lunch' at all in high school,I do not qualify for a Pell Grant,240,30,No,1,1,0,0
296,328843,920641471,"I have read this information sheet form, I consent to participate in this study.",296,328843,9.21E+08,"I have read this information sheet form, I consent to participate in this study.",18,Freshman - 1st year,Woman,"No, I am not an international student",English is my first language,98,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",Black or African American,He earned a 4-year degree,I decline to answer,Together,I decline to answer,I did not qualify for 'free or reduced cost lunch' at all in high school,Decline to answer,120,20,No,1,,0,1
297,238240,917337099,"I have read this information sheet form, I consent to participate in this study.",297,238240,9.17E+08,"I have read this information sheet form, I consent to participate in this study.",21,Senior - 4th year,Man,"No, I am not an international student",English is my first language,100,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",Caucasian,He earned a 4-year degree,She earned a 4-year degree,Together,"5- Halfway supported (e.g. All bills and housing but not tuition OR Tuition and small allowance, but not housing or bills)",I did not qualify for 'free or reduced cost lunch' at all in high school,I do not qualify for a Pell Grant,130,10,No,1,1,0,0
298,291168,919987023,"I have read this information sheet form, I consent to participate in this study.",298,291168,9.20E+08,"I have read this information sheet form, I consent to participate in this study.",20,Sophomore - 2nd year,Woman,"Yes, I am an international student",English is not my first language,100,"4 - I am confident reading difficult books in English(e.g., novels or other popular books)",South Asian,He left when he graduated from high school (or GED),She earned a 4-year degree,Together,7- Fully supported (e.g All necessities are provided or paid for),I don't know if I qualified for a 'free or reduced cost lunch' program,I do not qualify for a Pell Grant,120,3,No,0,1,0,0
299,332599,920978924,"I have read this information sheet form, I consent to participate in this study.",299,332599,9.21E+08,"I have read this information sheet form, I consent to participate in this study.",19,Freshman - 1st year,Woman,"No, I am not an international student",English is my first language,93%,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",Caucasian,"He attended some college, but left before he earned a 4-year degree",She earned a 4-year degree,Together,7- Fully supported (e.g All necessities are provided or paid for),I did not qualify for 'free or reduced cost lunch' at all in high school,I do not qualify for a Pell Grant,90,2,No,0,1,0,0
300,343697,921380320,"I have read this information sheet form, I consent to participate in this study.",300,343697,9.21E+08,"I have read this information sheet form, I consent to participate in this study.",18,Freshman - 1st year,Woman,"No, I am not an international student",English is my first language,80,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",East or South East Asian,He left school before he graduated from high school,She earned a 4-year degree,Together,"6- Mostly supported (e.g. All bills, housing and tuition, but not food or spending money)",I did not qualify for 'free or reduced cost lunch' at all in high school,I do qualify for a Pell Grant,0,4,No,0,1,0,0
301,254096,918187756,"I have read this information sheet form, I consent to participate in this study.",301,254096,9.18E+08,"I have read this information sheet form, I consent to participate in this study.",20,Junior - 3rd year,Woman,"No, I am not an international student",English is not my first language,100,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",Middle Eastern or West Asian,"He attended some college, but left before he earned a 4-year degree",She earned a 4-year degree,Together,"6- Mostly supported (e.g. All bills, housing and tuition, but not food or spending money)",I qualified for 'free or reduced cost lunch' for all or most of high school,I do qualify for a Pell Grant,180,20,No,0,1,0,0
302,259379,918131003,"I have read this information sheet form, I consent to participate in this study.",302,259379,9.18E+08,"I have read this information sheet form, I consent to participate in this study.",20,Junior - 3rd year,Woman,"No, I am not an international student",English is my first language,100,"5- I am confident reading advanced books in English(e.g., historical literature or science non-fiction)",East or South East Asian,He earned a graduate degree (Masters or Ph.D),She left school when she graduated from high school (or GED),Together,"6- Mostly supported (e.g. All bills, housing and tuition, but not food or spending money)",I did not qualify for 'free or reduced cost lunch' at all in high school,I do not qualify for a Pell Grant,120,25,No,1,0,0,0
303,300577,919864667,"I have read this information sheet form, I consent to participate in this study.",303,300577,9.20E+08,"I have read this information sheet form, I consent to participate in this study.",19,Sophomore - 2nd year,Woman,"No, I am not an international student",English is not my first language,80%,"1 - I am confident reading simple information in English (e.g., signs and instructions)",South Asian,He earned a graduate degree (Masters or Ph.D),She earned a graduate degree (Masters or Ph.D),Divorced,"6- Mostly supported (e.g. All bills, housing and tuition, but not food or spending money)",Decline to answer,Decline to answer,2,21,No,1,1,0,0
304,333254,920521889,"I have read this information sheet form, I consent to participate in this study.",304,333254,9.21E+08,"I have read this information sheet form, I consent to participate in this study.",18,Freshman - 1st year,Woman,"No, I am not an international student",English is my first language,95,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",Black or African American,He left when he graduated from high school (or GED),She left school when she graduated from high school (or GED),Together,2- Very little support (e.g. gifts at holidays and birthdays),I qualified for 'free or reduced cost lunch' for some of high school,I don't know if I qualify for a Pell Grant,180,28,No,0,0,1,1
305,328196,920674639,"I have read this information sheet form, I consent to participate in this study.",305,328196,9.21E+08,"I have read this information sheet form, I consent to participate in this study.",19,Freshman - 1st year,Woman,"No, I am not an international student",English is my first language,99,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",Caucasian,He earned a graduate degree (Masters or Ph.D),She earned a graduate degree (Masters or Ph.D),Together,7- Fully supported (e.g All necessities are provided or paid for),I did not qualify for 'free or reduced cost lunch' at all in high school,I do not qualify for a Pell Grant,470,25,No,1,1,0,0
306,226890,917069862,"I have read this information sheet form, I consent to participate in this study.",306,226890,9.17E+08,"I have read this information sheet form, I consent to participate in this study.",21,Senior - 4th year,Man,"No, I am not an international student",English is my first language,100,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",Hispanic or Latino,He left school before he graduated from high school,She left school before she graduated from high school,Together,2- Very little support (e.g. gifts at holidays and birthdays),I qualified for 'free or reduced cost lunch' for all or most of high school,I do qualify for a Pell Grant,1.33,4.33,No,0,0,1,1
307,325176,920447044,"I have read this information sheet form, I consent to participate in this study.",307,325176,9.20E+08,"I have read this information sheet form, I consent to participate in this study.",19,Freshman - 1st year,Woman,"No, I am not an international student",English is my first language,100,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",Mixed Race,He left when he graduated from high school (or GED),She earned a 4-year degree,Separated,"6- Mostly supported (e.g. All bills, housing and tuition, but not food or spending money)",I qualified for 'free or reduced cost lunch' for all or most of high school,I do not qualify for a Pell Grant,270,10,No,0,1,0,0
308,291114,919230013,"I have read this information sheet form, I consent to participate in this study.",308,291114,9.19E+08,"I have read this information sheet form, I consent to participate in this study.",19,Sophomore - 2nd year,Woman,"No, I am not an international student",English is my first language,92,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",East or South East Asian,"He attended some college, but left before he earned a 4-year degree","She attended some college, but left before she earned a 4-year degree",Together,7- Fully supported (e.g All necessities are provided or paid for),I did not qualify for 'free or reduced cost lunch' at all in high school,I do not qualify for a Pell Grant,420,28,No,0,0,1,0
309,309959,920181258,"I have read this information sheet form, I consent to participate in this study.",309,309959,9.20E+08,"I have read this information sheet form, I consent to participate in this study.",19,Sophomore - 2nd year,Woman,"No, I am not an international student",English is not my first language,92,"3 - I am confident reading moderate books in English (e.g., young adult fiction)",East or South East Asian,He earned a 4-year degree,She left school when she graduated from high school (or GED),Together,"3- A little support (e.g. phone bill, gifts, small amounts of money every few months)",Decline to answer,I don't know if I qualify for a Pell Grant,60,14,No,1,0,0,0
310,265706,918533669,"I have read this information sheet form, I consent to participate in this study.",310,265706,9.19E+08,"I have read this information sheet form, I consent to participate in this study.",20,Junior - 3rd year,Woman,"No, I am not an international student",English is not my first language,99,"5- I am confident reading advanced books in English(e.g., historical literature or science non-fiction)",East or South East Asian,He earned a graduate degree (Masters or Ph.D),She earned a graduate degree (Masters or Ph.D),Separated,"5- Halfway supported (e.g. All bills and housing but not tuition OR Tuition and small allowance, but not housing or bills)",I did not qualify for 'free or reduced cost lunch' at all in high school,I don't know if I qualify for a Pell Grant,30,48,No,1,1,0,0
311,299277,919173934,"I have read this information sheet form, I consent to participate in this study.",311,299277,9.19E+08,"I have read this information sheet form, I consent to participate in this study.",19,Sophomore - 2nd year,Woman,"No, I am not an international student",English is my first language,100,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",Caucasian,He earned a graduate degree (Masters or Ph.D),She earned a graduate degree (Masters or Ph.D),Together,7- Fully supported (e.g All necessities are provided or paid for),I don't know if I qualified for a 'free or reduced cost lunch' program,I do not qualify for a Pell Grant,45,40,No,1,1,0,0
312,300802,919337563,"I have read this information sheet form, I consent to participate in this study.",312,300802,9.19E+08,"I have read this information sheet form, I consent to participate in this study.",19,Sophomore - 2nd year,Other,"No, I am not an international student",English is not my first language,100,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)","East or South East Asian,Black or African American",I don't know,She earned a 4-year degree,Separated,"3- A little support (e.g. phone bill, gifts, small amounts of money every few months)",I qualified for 'free or reduced cost lunch' for all or most of high school,I do qualify for a Pell Grant,180,42,No,0,1,0,1
313,335443,921066877,"I have read this information sheet form, I consent to participate in this study.",313,335443,9.21E+08,"I have read this information sheet form, I consent to participate in this study.",18,Freshman - 1st year,Man,"No, I am not an international student",English is my first language,95,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",Caucasian,He earned a 4-year degree,She earned a graduate degree (Masters or Ph.D),Together,"6- Mostly supported (e.g. All bills, housing and tuition, but not food or spending money)",I don't know if I qualified for a 'free or reduced cost lunch' program,I do not qualify for a Pell Grant,60,6,No,1,1,0,0
314,298950,919986082,"I have read this information sheet form, I consent to participate in this study.",314,298950,9.20E+08,"I have read this information sheet form, I consent to participate in this study.",19,Sophomore - 2nd year,Man,"No, I am not an international student",English is my first language,95,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",East or South East Asian,He earned a graduate degree (Masters or Ph.D),She earned a graduate degree (Masters or Ph.D),Together,7- Fully supported (e.g All necessities are provided or paid for),I did not qualify for 'free or reduced cost lunch' at all in high school,I do not qualify for a Pell Grant,60,10,No,1,1,0,0
315,254822,917987070,"I have read this information sheet form, I consent to participate in this study.",315,254822,9.18E+08,"I have read this information sheet form, I consent to participate in this study.",20,Junior - 3rd year,Man,"No, I am not an international student",English is my first language,92,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",Pacific Islander,He earned a graduate degree (Masters or Ph.D),She earned a graduate degree (Masters or Ph.D),Together,7- Fully supported (e.g All necessities are provided or paid for),I did not qualify for 'free or reduced cost lunch' at all in high school,I do not qualify for a Pell Grant,180,4,No,1,1,0,1
316,297027,919153488,"I have read this information sheet form, I consent to participate in this study.",316,297027,9.19E+08,"I have read this information sheet form, I consent to participate in this study.",20,Sophomore - 2nd year,Man,"No, I am not an international student",English is my first language,98,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)","East or South East Asian,Caucasian,Mixed Race",He earned a 4-year degree,She earned a 4-year degree,Together,"6- Mostly supported (e.g. All bills, housing and tuition, but not food or spending money)",I did not qualify for 'free or reduced cost lunch' at all in high school,I do not qualify for a Pell Grant,60,20,No,1,1,0,0
317,266139,918726780,"I have read this information sheet form, I consent to participate in this study.",317,266139,9.19E+08,"I have read this information sheet form, I consent to participate in this study.",20,Junior - 3rd year,Woman,"No, I am not an international student",English is my first language,100,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)","Hispanic or Latino,Caucasian",He earned a 4-year degree,She earned a 4-year degree,Together,"3- A little support (e.g. phone bill, gifts, small amounts of money every few months)",I qualified for 'free or reduced cost lunch' for some of high school,I do not qualify for a Pell Grant,60,7.2,No,1,1,0,1
318,329824,920487376,"I have read this information sheet form, I consent to participate in this study.",318,329824,9.20E+08,"I have read this information sheet form, I consent to participate in this study.",19,Freshman - 1st year,Non-binary or Genderqueer,"No, I am not an international student",English is my first language,100,"5- I am confident reading advanced books in English(e.g., historical literature or science non-fiction)",East or South East Asian,He earned a 4-year degree,She earned a 4-year degree,Together,7- Fully supported (e.g All necessities are provided or paid for),I qualified for 'free or reduced cost lunch' for all or most of high school,I don't know if I qualify for a Pell Grant,240,12,No,1,1,0,0
319,256731,918722483,"I have read this information sheet form, I consent to participate in this study.",319,256731,9.19E+08,"I have read this information sheet form, I consent to participate in this study.",21,Junior - 3rd year,Woman,"No, I am not an international student",English is my first language,100,"5- I am confident reading advanced books in English(e.g., historical literature or science non-fiction)",Caucasian,He earned a graduate degree (Masters or Ph.D),She earned a 4-year degree,Together,7- Fully supported (e.g All necessities are provided or paid for),I did not qualify for 'free or reduced cost lunch' at all in high school,I do not qualify for a Pell Grant,240,10.5,No,1,1,0,0
320,326945,920602818,"I have read this information sheet form, I consent to participate in this study.",320,326945,9.21E+08,"I have read this information sheet form, I consent to participate in this study.",18,Freshman - 1st year,Woman,"Yes, I am an international student",English is not my first language,50,"4 - I am confident reading difficult books in English(e.g., novels or other popular books)",East or South East Asian,"He attended some college, but left before he earned a 4-year degree","She attended some college, but left before she earned a 4-year degree",Together,"6- Mostly supported (e.g. All bills, housing and tuition, but not food or spending money)",I did not qualify for 'free or reduced cost lunch' at all in high school,I do not qualify for a Pell Grant,60,10,No,0,0,1,0
321,262948,918509156,"I have read this information sheet form, I consent to participate in this study.",321,262948,9.19E+08,"I have read this information sheet form, I consent to participate in this study.",20,Junior - 3rd year,Woman,"No, I am not an international student",English is not my first language,100,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",South Asian,He earned a 4-year degree,She earned a graduate degree (Masters or Ph.D),Together,7- Fully supported (e.g All necessities are provided or paid for),I did not qualify for 'free or reduced cost lunch' at all in high school,I do not qualify for a Pell Grant,240,6,No,1,1,0,0
322,296994,920003983,"I have read this information sheet form, I consent to participate in this study.",322,296994,9.20E+08,"I have read this information sheet form, I consent to participate in this study.",20,Sophomore - 2nd year,Woman,"No, I am not an international student",English is not my first language,100,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",Hispanic or Latino,Decline to answer,I decline to answer,Together,"6- Mostly supported (e.g. All bills, housing and tuition, but not food or spending money)",I qualified for 'free or reduced cost lunch' for all or most of high school,I do qualify for a Pell Grant,120,16,No,,,,1
323,329100,921125860,"I have read this information sheet form, I consent to participate in this study.",323,329100,9.21E+08,"I have read this information sheet form, I consent to participate in this study.",18,Freshman - 1st year,Woman,"No, I am not an international student",English is my first language,90,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",East or South East Asian,He earned a 4-year degree,She earned a 4-year degree,Together,"6- Mostly supported (e.g. All bills, housing and tuition, but not food or spending money)",I did not qualify for 'free or reduced cost lunch' at all in high school,I do not qualify for a Pell Grant,180,23,No,1,1,0,0
324,253468,918456694,"I have read this information sheet form, I consent to participate in this study.",324,253468,9.18E+08,"I have read this information sheet form, I consent to participate in this study.",21,Junior - 3rd year,Woman,"No, I am not an international student",English is my first language,85,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",Caucasian,He earned a graduate degree (Masters or Ph.D),She earned a graduate degree (Masters or Ph.D),Together,7- Fully supported (e.g All necessities are provided or paid for),I did not qualify for 'free or reduced cost lunch' at all in high school,I do not qualify for a Pell Grant,120,32,No,1,1,0,0
325,307082,920077401,"I have read this information sheet form, I consent to participate in this study.",325,307082,9.20E+08,"I have read this information sheet form, I consent to participate in this study.",20,Sophomore - 2nd year,Woman,"No, I am not an international student",English is my first language,70,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)","Hispanic or Latino,Caucasian",He earned a 4-year degree,"She attended some college, but left before she earned a 4-year degree",Together,7- Fully supported (e.g All necessities are provided or paid for),I did not qualify for 'free or reduced cost lunch' at all in high school,I do not qualify for a Pell Grant,30,6,No,1,0,0,1
326,338069,921490977,"I have read this information sheet form, I consent to participate in this study.",326,338069,9.21E+08,"I have read this information sheet form, I consent to participate in this study.",19,Junior - 3rd year,Woman,"No, I am not an international student",English is not my first language,100,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",Black or African American,"He attended some college, but left before he earned a 4-year degree","She attended some college, but left before she earned a 4-year degree",Together,2- Very little support (e.g. gifts at holidays and birthdays),I qualified for 'free or reduced cost lunch' for all or most of high school,I do qualify for a Pell Grant,30,7,Yes,0,0,1,1
327,261354,918471718,"I have read this information sheet form, I consent to participate in this study.",327,261354,9.18E+08,"I have read this information sheet form, I consent to participate in this study.",21,Sophomore - 2nd year,Woman,"No, I am not an international student",English is my first language,80,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",Caucasian,He earned a 4-year degree,She earned a 4-year degree,Divorced,7- Fully supported (e.g All necessities are provided or paid for),I don't know if I qualified for a 'free or reduced cost lunch' program,I do not qualify for a Pell Grant,10,14,No,1,1,0,0
328,337562,920858390,"I have read this information sheet form, I consent to participate in this study.",328,337562,9.21E+08,"I have read this information sheet form, I consent to participate in this study.",18,Freshman - 1st year,Woman,"No, I am not an international student",English is not my first language,85,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",Hispanic or Latino,He left when he graduated from high school (or GED),She left school before she graduated from high school,Together,7- Fully supported (e.g All necessities are provided or paid for),I qualified for 'free or reduced cost lunch' for all or most of high school,I do qualify for a Pell Grant,240,42,No,0,0,1,1
329,332738,920545603,"I have read this information sheet form, I consent to participate in this study.",329,332738,9.21E+08,"I have read this information sheet form, I consent to participate in this study.",18,Freshman - 1st year,Woman,"No, I am not an international student",English is my first language,90,"4 - I am confident reading difficult books in English(e.g., novels or other popular books)",Hispanic or Latino,He earned a 4-year degree,She left school when she graduated from high school (or GED),Separated,"6- Mostly supported (e.g. All bills, housing and tuition, but not food or spending money)",I qualified for 'free or reduced cost lunch' for all or most of high school,I don't know if I qualify for a Pell Grant,360,35,No,1,0,0,1
330,334840,921033127,"I have read this information sheet form, I consent to participate in this study.",330,334840,9.21E+08,"I have read this information sheet form, I consent to participate in this study.",18,Freshman - 1st year,Woman,"No, I am not an international student",I decline to answer,90,"3 - I am confident reading moderate books in English (e.g., young adult fiction)",North or Central Asian,I don't know,She left school when she graduated from high school (or GED),Divorced,4- Some support (e.g. Bills but not housing or small monthly allowance),I qualified for 'free or reduced cost lunch' for all or most of high school,I do qualify for a Pell Grant,600,25,No,0,0,1,0
331,270394,918530662,"I have read this information sheet form, I consent to participate in this study.",331,270394,9.19E+08,"I have read this information sheet form, I consent to participate in this study.",20,Junior - 3rd year,Man,"No, I am not an international student",English is my first language,99,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",East or South East Asian,He earned a graduate degree (Masters or Ph.D),She earned a graduate degree (Masters or Ph.D),Divorced,"6- Mostly supported (e.g. All bills, housing and tuition, but not food or spending money)",I did not qualify for 'free or reduced cost lunch' at all in high school,I do not qualify for a Pell Grant,90,22,No,1,1,0,0
332,296481,919195459,"I have read this information sheet form, I consent to participate in this study.",332,296481,9.19E+08,"I have read this information sheet form, I consent to participate in this study.",19,Sophomore - 2nd year,Man,"No, I am not an international student",English is my first language,95,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",Caucasian,"He attended some college, but left before he earned a 4-year degree",She earned a graduate degree (Masters or Ph.D),Together,7- Fully supported (e.g All necessities are provided or paid for),I did not qualify for 'free or reduced cost lunch' at all in high school,I do not qualify for a Pell Grant,120,50,No,0,1,0,0
