name,id,sis_id,anon_id,section,section_id,section_sis_id,submitted,attempt,consent,0,2091825: What is your age in years?(enter number only,0,2091826: What is your year in university?,0,2091827: My gender identity is:,0,2176799: Are you an International student?,1,2091828: Is English your first language?,0,"2091829: Which of the following best describes your academic experience when it comes to learning in English? (Fill in the blank with a number 0-100%)

_______% of my academic experience has been in English (the rest was in a language other than English)",0,2091830: How well do you read English? Select the highest level of reading that you are confident with.,0,2091831: My ethnicity is (select all that apply):,0,2091832: Which of following best describes your father's education?,0,2091833: Which of following best describes your mother's education?,0,2177181: Which of the following best describes your parents' relationship to each other? ,1,2177184: How much financial support do you receive from your parents currently?,1,"2091834: When you were in high school, did you qualify for a 'free or reduced cost lunch' program? 'Free or reduced cost lunch' programs are designed to improve nutrition among low-income students. If your family made very little money, you likely qualified for 'free lunch'.",0,"2091835: Do you currently qualify for a Pell Grant? A Pell Grant is money from the federal government that is given to students with high financial need. If your family income is below about $50,000 then you qualify for a Pell Grant.",0,"2177185: On average, how many minutes a day do you spend on social media? (Enter number in minutes)",1,"2177186: In the last 7 days, how many hours did you spend on course work? (Enter number in hours: e.g., 1 hour and 20 minutes = 1.33)",1,2091836: Did you transfer to UC Davis from a community college?,0,n correct,n incorrect,score
redacted,redacted,redacted,294860,PSC 041 002 WQ 2023,800700,202301-PSC-041-002-40279,2023-01-26 03:30:15 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,21,0,Junior - 3rd year,0,Man,0,"No, I am not an international student",0,English is not my first language,0,100,0,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",0,East or South East Asian,0,"He attended some college, but left before he earned a 4-year degree",0,She left school when she graduated from high school (or GED),0,Together,0,"5- Halfway supported (e.g. All bills and housing but not tuition OR Tuition and small allowance, but not housing or bills)",0,I qualified for 'free or reduced cost lunch' for all or most of high school,0,I do qualify for a Pell Grant,0,120,1,20,1,No,0,7,11,5
redacted,redacted,redacted,223333,PSC 041 002 WQ 2023,800700,202301-PSC-041-002-40279,2023-01-26 03:21:13 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,23,0,Junior - 3rd year,0,Woman,0,"No, I am not an international student",0,English is not my first language,0,100,0,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",0,East or South East Asian,0,He left when he graduated from high school (or GED),0,She left school when she graduated from high school (or GED),0,Divorced,0,7- Fully supported (e.g All necessities are provided or paid for),0,I qualified for 'free or reduced cost lunch' for all or most of high school,0,I do qualify for a Pell Grant,0,500,1,14,1,Yes,0,7,11,5
redacted,redacted,redacted,742806,PSC 041 002 WQ 2023,800700,202301-PSC-041-002-40279,2023-01-26 03:19:19 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,18,0,Freshman - 1st year,0,Woman,0,"No, I am not an international student",0,English is my first language,0,100,0,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",0,"Hispanic or Latino,Caucasian",0,He earned a 4-year degree,0,She earned a graduate degree (Masters or Ph.D),0,Together,0,"3- A little support (e.g. phone bill, gifts, small amounts of money every few months)",0,I qualified for 'free or reduced cost lunch' for all or most of high school,0,I do qualify for a Pell Grant,0,120,1,15,1,No,0,8,10,5
redacted,redacted,redacted,357173,PSC 041 001 WQ 2023,826365,202301-PSC-041-001-40278,2023-01-26 03:12:26 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,20,0,Junior - 3rd year,0,Man,0,"No, I am not an international student",0,English is my first language,0,95,0,"5- I am confident reading advanced books in English(e.g., historical literature or science non-fiction)",0,East or South East Asian,0,He earned a 4-year degree,0,She earned a 4-year degree,0,Together,0,7- Fully supported (e.g All necessities are provided or paid for),0,I did not qualify for 'free or reduced cost lunch' at all in high school,0,I do not qualify for a Pell Grant,0,120,1,16,1,No,0,6,12,5
redacted,redacted,redacted,657848,PSC 041 001 WQ 2023,826365,202301-PSC-041-001-40278,2023-01-26 02:56:13 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,20,0,Junior - 3rd year,0,Woman,0,"No, I am not an international student",0,English is my first language,0,100,0,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",0,East or South East Asian,0,He earned a 4-year degree,0,She earned a 4-year degree,0,I decline to answer,0,I decline to answer,0,I qualified for 'free or reduced cost lunch' for all or most of high school,0,I don't know if I qualify for a Pell Grant,0,120,1,10,1,No,0,6,12,5
redacted,redacted,redacted,841390,PSC 041 002 WQ 2023,800700,202301-PSC-041-002-40279,2023-01-26 02:20:25 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,20,0,Sophomore - 2nd year,0,Woman,0,"No, I am not an international student",0,English is my first language,0,100,0,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",0,East or South East Asian,0,He left school before he graduated from high school,0,She left school before she graduated from high school,0,Together,0,"6- Mostly supported (e.g. All bills, housing and tuition, but not food or spending money)",0,I qualified for 'free or reduced cost lunch' for all or most of high school,0,I do qualify for a Pell Grant,0,300,1,50,1,No,0,7,11,5
redacted,redacted,redacted,509369,PSC 041 001 WQ 2023,826365,202301-PSC-041-001-40278,2023-01-26 02:16:12 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,18,0,Freshman - 1st year,0,Woman,0,"No, I am not an international student",0,English is not my first language,0,98,0,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",0,South Asian,0,He earned a 4-year degree,0,She earned a 4-year degree,0,Together,0,7- Fully supported (e.g All necessities are provided or paid for),0,I did not qualify for 'free or reduced cost lunch' at all in high school,0,I do not qualify for a Pell Grant,0,150,1,9,1,No,0,5,13,5
redacted,redacted,redacted,231177,PSC 041 002 WQ 2023,800700,202301-PSC-041-002-40279,2023-01-26 02:06:02 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,20,0,Junior - 3rd year,0,Man,0,"No, I am not an international student",0,English is not my first language,0,100%,0,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",0,East or South East Asian,0,He earned a 4-year degree,0,"She attended some college, but left before she earned a 4-year degree",0,Together,0,"6- Mostly supported (e.g. All bills, housing and tuition, but not food or spending money)",0,I qualified for 'free or reduced cost lunch' for some of high school,0,I do qualify for a Pell Grant,0,120,1,12,1,No,0,6,12,5
redacted,redacted,redacted,288842,PSC 041 001 WQ 2023,826365,202301-PSC-041-001-40278,2023-01-26 02:00:10 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,19,0,Freshman - 1st year,0,Woman,0,"Yes, I am an international student",1,English is not my first language,0,70,0,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",0,Caucasian,0,He earned a 4-year degree,0,She earned a 4-year degree,0,Together,0,I decline to answer,0,I did not qualify for 'free or reduced cost lunch' at all in high school,0,I do not qualify for a Pell Grant,0,50,1,18,1,No,0,6,12,5
redacted,redacted,redacted,429085,PSC 041 002 WQ 2023,800700,202301-PSC-041-002-40279,2023-01-26 01:56:05 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,19,0,Sophomore - 2nd year,0,Woman,0,"No, I am not an international student",0,English is my first language,0,95,0,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",0,Caucasian,0,He earned a graduate degree (Masters or Ph.D),0,She earned a graduate degree (Masters or Ph.D),0,Together,0,7- Fully supported (e.g All necessities are provided or paid for),0,I did not qualify for 'free or reduced cost lunch' at all in high school,0,I do not qualify for a Pell Grant,0,180,1,840,0,No,0,4,14,5
redacted,redacted,redacted,796147,PSC 041 001 WQ 2023,826365,202301-PSC-041-001-40278,2023-01-26 01:36:53 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,18,0,Freshman - 1st year,0,Woman,0,"No, I am not an international student",0,English is my first language,0,100,0,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",0,South Asian,0,He earned a graduate degree (Masters or Ph.D),0,She earned a 4-year degree,0,Together,0,7- Fully supported (e.g All necessities are provided or paid for),0,I did not qualify for 'free or reduced cost lunch' at all in high school,0,I do not qualify for a Pell Grant,0,105,1,33,1,No,0,6,12,5
redacted,redacted,redacted,458187,PSC 041 002 WQ 2023,800700,202301-PSC-041-002-40279,2023-01-26 01:30:24 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,19,0,Sophomore - 2nd year,0,Man,0,"Yes, I am an international student",1,English is not my first language,0,40,0,"3 - I am confident reading moderate books in English (e.g., young adult fiction)",0,East or South East Asian,0,He left school before he graduated from high school,0,She left school before she graduated from high school,0,Together,0,7- Fully supported (e.g All necessities are provided or paid for),0,I qualified for 'free or reduced cost lunch' for some of high school,0,I don't know if I qualify for a Pell Grant,0,180,1,8,1,No,0,6,12,5
redacted,redacted,redacted,739544,PSC 041 001 WQ 2023,826365,202301-PSC-041-001-40278,2023-01-26 01:20:10 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,18,0,Freshman - 1st year,0,Woman,0,"No, I am not an international student",0,English is my first language,0,100,0,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",0,East or South East Asian,0,He earned a 4-year degree,0,She earned a graduate degree (Masters or Ph.D),0,Together,0,7- Fully supported (e.g All necessities are provided or paid for),0,I did not qualify for 'free or reduced cost lunch' at all in high school,0,I do not qualify for a Pell Grant,0,240,1,30,1,No,0,6,12,5
redacted,redacted,redacted,341372,PSC 041 001 WQ 2023,826365,202301-PSC-041-001-40278,2023-01-26 01:18:31 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,18,0,Freshman - 1st year,0,Woman,0,"No, I am not an international student",0,English is my first language,0,98,0,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",0,Black or African American,0,He earned a 4-year degree,0,I decline to answer,0,Together,0,I decline to answer,0,I did not qualify for 'free or reduced cost lunch' at all in high school,0,Decline to answer,0,120,1,20,1,No,0,6,12,5
redacted,redacted,redacted,151246,PSC 041 001 WQ 2023,826365,202301-PSC-041-001-40278,2023-01-26 01:14:37 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,21,0,Senior - 4th year,0,Man,0,"No, I am not an international student",0,English is my first language,0,100,0,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",0,Caucasian,0,He earned a 4-year degree,0,She earned a 4-year degree,0,Together,0,"5- Halfway supported (e.g. All bills and housing but not tuition OR Tuition and small allowance, but not housing or bills)",0,I did not qualify for 'free or reduced cost lunch' at all in high school,0,I do not qualify for a Pell Grant,0,130,1,10,1,No,0,6,12,5
redacted,redacted,redacted,326394,PSC 041 002 WQ 2023,800700,202301-PSC-041-002-40279,2023-01-26 01:12:38 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,20,0,Sophomore - 2nd year,0,Woman,0,"Yes, I am an international student",1,English is not my first language,0,100,0,"4 - I am confident reading difficult books in English(e.g., novels or other popular books)",0,South Asian,0,He left when he graduated from high school (or GED),0,She earned a 4-year degree,0,Together,0,7- Fully supported (e.g All necessities are provided or paid for),0,I don't know if I qualified for a 'free or reduced cost lunch' program,0,I do not qualify for a Pell Grant,0,120,1,3,1,No,0,5,13,5
redacted,redacted,redacted,205809,PSC 041 001 WQ 2023,826365,202301-PSC-041-001-40278,2023-01-26 01:09:55 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,19,0,Freshman - 1st year,0,Woman,0,"No, I am not an international student",0,English is my first language,0,93%,0,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",0,Caucasian,0,"He attended some college, but left before he earned a 4-year degree",0,She earned a 4-year degree,0,Together,0,7- Fully supported (e.g All necessities are provided or paid for),0,I did not qualify for 'free or reduced cost lunch' at all in high school,0,I do not qualify for a Pell Grant,0,90,1,2,1,No,0,6,12,5
redacted,redacted,redacted,187671,PSC 041 001 WQ 2023,826365,202301-PSC-041-001-40278,2023-01-26 01:03:07 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,18,0,Freshman - 1st year,0,Woman,0,"No, I am not an international student",0,English is my first language,0,80,0,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",0,East or South East Asian,0,He left school before he graduated from high school,0,She earned a 4-year degree,0,Together,0,"6- Mostly supported (e.g. All bills, housing and tuition, but not food or spending money)",0,I did not qualify for 'free or reduced cost lunch' at all in high school,0,I do qualify for a Pell Grant,0,0,1,4,1,No,0,7,11,5
redacted,redacted,redacted,652357,PSC 041 001 WQ 2023,826365,202301-PSC-041-001-40278,2023-01-26 00:56:58 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,20,0,Junior - 3rd year,0,Woman,0,"No, I am not an international student",0,English is not my first language,0,100,0,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",0,Middle Eastern or West Asian,0,"He attended some college, but left before he earned a 4-year degree",0,She earned a 4-year degree,0,Together,0,"6- Mostly supported (e.g. All bills, housing and tuition, but not food or spending money)",0,I qualified for 'free or reduced cost lunch' for all or most of high school,0,I do qualify for a Pell Grant,0,180,1,20,1,No,0,6,12,5
redacted,redacted,redacted,543411,PSC 041 001 WQ 2023,826365,202301-PSC-041-001-40278,2023-01-26 00:55:15 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,20,0,Junior - 3rd year,0,Woman,0,"No, I am not an international student",0,English is my first language,0,100,0,"5- I am confident reading advanced books in English(e.g., historical literature or science non-fiction)",0,East or South East Asian,0,He earned a graduate degree (Masters or Ph.D),0,She left school when she graduated from high school (or GED),0,Together,0,"6- Mostly supported (e.g. All bills, housing and tuition, but not food or spending money)",0,I did not qualify for 'free or reduced cost lunch' at all in high school,0,I do not qualify for a Pell Grant,0,120,1,25,1,No,0,5,13,5
redacted,redacted,redacted,357577,PSC 041 002 WQ 2023,800700,202301-PSC-041-002-40279,2023-01-26 00:54:19 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,19,0,Sophomore - 2nd year,0,Woman,0,"No, I am not an international student",0,English is not my first language,0,80%,0,"1 - I am confident reading simple information in English (e.g., signs and instructions)",0,South Asian,0,He earned a graduate degree (Masters or Ph.D),0,She earned a graduate degree (Masters or Ph.D),0,Divorced,0,"6- Mostly supported (e.g. All bills, housing and tuition, but not food or spending money)",0,Decline to answer,0,Decline to answer,0,2,1,21,1,No,0,4,14,5
redacted,redacted,redacted,323214,PSC 041 001 WQ 2023,826365,202301-PSC-041-001-40278,2023-01-26 00:53:40 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,18,0,Freshman - 1st year,0,Woman,0,"No, I am not an international student",0,English is my first language,0,95,0,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",0,Black or African American,0,He left when he graduated from high school (or GED),0,She left school when she graduated from high school (or GED),0,Together,0,2- Very little support (e.g. gifts at holidays and birthdays),0,I qualified for 'free or reduced cost lunch' for some of high school,0,I don't know if I qualify for a Pell Grant,0,180,1,28,1,No,0,6,12,5
redacted,redacted,redacted,244223,PSC 041 001 WQ 2023,826365,202301-PSC-041-001-40278,2023-01-26 00:53:04 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,19,0,Freshman - 1st year,0,Woman,0,"No, I am not an international student",0,English is my first language,0,99,0,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",0,Caucasian,0,He earned a graduate degree (Masters or Ph.D),0,She earned a graduate degree (Masters or Ph.D),0,Together,0,7- Fully supported (e.g All necessities are provided or paid for),0,I did not qualify for 'free or reduced cost lunch' at all in high school,0,I do not qualify for a Pell Grant,0,470,1,25,1,No,0,6,12,5
redacted,redacted,redacted,143458,PSC 041 002 WQ 2023,800700,202301-PSC-041-002-40279,2023-01-26 00:47:39 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,21,0,Senior - 4th year,0,Man,0,"No, I am not an international student",0,English is my first language,0,100,0,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",0,Hispanic or Latino,0,He left school before he graduated from high school,0,She left school before she graduated from high school,0,Together,0,2- Very little support (e.g. gifts at holidays and birthdays),0,I qualified for 'free or reduced cost lunch' for all or most of high school,0,I do qualify for a Pell Grant,0,1.33,1,4.33,1,No,0,8,10,5
redacted,redacted,redacted,324553,PSC 041 001 WQ 2023,826365,202301-PSC-041-001-40278,2023-01-26 00:45:34 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,19,0,Freshman - 1st year,0,Woman,0,"No, I am not an international student",0,English is my first language,0,100,0,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",0,Mixed Race,0,He left when he graduated from high school (or GED),0,She earned a 4-year degree,0,Separated,0,"6- Mostly supported (e.g. All bills, housing and tuition, but not food or spending money)",0,I qualified for 'free or reduced cost lunch' for all or most of high school,0,I do not qualify for a Pell Grant,0,270,1,10,1,No,0,7,11,5
redacted,redacted,redacted,425200,PSC 041 002 WQ 2023,800700,202301-PSC-041-002-40279,2023-01-26 00:42:41 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,19,0,Sophomore - 2nd year,0,Woman,0,"No, I am not an international student",0,English is my first language,0,92,0,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",0,East or South East Asian,0,"He attended some college, but left before he earned a 4-year degree",0,"She attended some college, but left before she earned a 4-year degree",0,Together,0,7- Fully supported (e.g All necessities are provided or paid for),0,I did not qualify for 'free or reduced cost lunch' at all in high school,0,I do not qualify for a Pell Grant,0,420,1,28,1,No,0,5,13,5
redacted,redacted,redacted,109338,PSC 041 002 WQ 2023,800700,202301-PSC-041-002-40279,2023-01-26 00:42:32 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,19,0,Sophomore - 2nd year,0,Woman,0,"No, I am not an international student",0,English is not my first language,0,92,0,"3 - I am confident reading moderate books in English (e.g., young adult fiction)",0,East or South East Asian,0,He earned a 4-year degree,0,She left school when she graduated from high school (or GED),0,Together,0,"3- A little support (e.g. phone bill, gifts, small amounts of money every few months)",0,Decline to answer,0,I don't know if I qualify for a Pell Grant,0,60,1,14,1,No,0,4,14,5
redacted,redacted,redacted,873291,PSC 041 001 WQ 2023,826365,202301-PSC-041-001-40278,2023-01-26 00:41:47 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,20,0,Junior - 3rd year,0,Woman,0,"No, I am not an international student",0,English is not my first language,0,99,0,"5- I am confident reading advanced books in English(e.g., historical literature or science non-fiction)",0,East or South East Asian,0,He earned a graduate degree (Masters or Ph.D),0,She earned a graduate degree (Masters or Ph.D),0,Separated,0,"5- Halfway supported (e.g. All bills and housing but not tuition OR Tuition and small allowance, but not housing or bills)",0,I did not qualify for 'free or reduced cost lunch' at all in high school,0,I don't know if I qualify for a Pell Grant,0,30,1,48,1,No,0,4,14,5
redacted,redacted,redacted,700506,PSC 041 002 WQ 2023,800700,202301-PSC-041-002-40279,2023-01-26 00:41:02 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,19,0,Sophomore - 2nd year,0,Woman,0,"No, I am not an international student",0,English is my first language,0,100,0,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",0,Caucasian,0,He earned a graduate degree (Masters or Ph.D),0,She earned a graduate degree (Masters or Ph.D),0,Together,0,7- Fully supported (e.g All necessities are provided or paid for),0,I don't know if I qualified for a 'free or reduced cost lunch' program,0,I do not qualify for a Pell Grant,0,45,1,40,1,No,0,5,13,5
redacted,redacted,redacted,832756,PSC 041 001 WQ 2023,826365,202301-PSC-041-001-40278,2023-01-26 00:38:59 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,19,0,Sophomore - 2nd year,0,Other,0,"No, I am not an international student",0,English is not my first language,0,100,0,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",0,"East or South East Asian,Black or African American",0,I don't know,0,She earned a 4-year degree,0,Separated,0,"3- A little support (e.g. phone bill, gifts, small amounts of money every few months)",0,I qualified for 'free or reduced cost lunch' for all or most of high school,0,I do qualify for a Pell Grant,0,180,1,42,1,No,0,6,12,5
redacted,redacted,redacted,878864,PSC 041 002 WQ 2023,800700,202301-PSC-041-002-40279,2023-01-26 00:38:36 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,18,0,Freshman - 1st year,0,Man,0,"No, I am not an international student",0,English is my first language,0,95,0,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",0,Caucasian,0,He earned a 4-year degree,0,She earned a graduate degree (Masters or Ph.D),0,Together,0,"6- Mostly supported (e.g. All bills, housing and tuition, but not food or spending money)",0,I don't know if I qualified for a 'free or reduced cost lunch' program,0,I do not qualify for a Pell Grant,0,60,1,6,1,No,0,7,11,5
redacted,redacted,redacted,242493,PSC 041 001 WQ 2023,826365,202301-PSC-041-001-40278,2023-01-26 00:37:40 UTC,1,,0,18,0,Freshman - 1st year,0,Man,0,"No, I am not an international student",0,English is not my first language,0,80,0,"5- I am confident reading advanced books in English(e.g., historical literature or science non-fiction)",0,South Asian,0,He earned a graduate degree (Masters or Ph.D),0,She earned a 4-year degree,0,Together,0,"6- Mostly supported (e.g. All bills, housing and tuition, but not food or spending money)",0,I did not qualify for 'free or reduced cost lunch' at all in high school,0,I do not qualify for a Pell Grant,0,35,1,50,1,No,0,5,13,5
redacted,redacted,redacted,863924,PSC 041 001 WQ 2023,826365,202301-PSC-041-001-40278,2023-01-25 21:09:29 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,19,0,Sophomore - 2nd year,0,Man,0,"No, I am not an international student",0,English is my first language,0,95,0,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",0,East or South East Asian,0,He earned a graduate degree (Masters or Ph.D),0,She earned a graduate degree (Masters or Ph.D),0,Together,0,7- Fully supported (e.g All necessities are provided or paid for),0,I did not qualify for 'free or reduced cost lunch' at all in high school,0,I do not qualify for a Pell Grant,0,60,1,10,1,No,0,6,12,5
redacted,redacted,redacted,749976,PSC 041 001 WQ 2023,826365,202301-PSC-041-001-40278,2023-01-25 20:57:30 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,20,0,Junior - 3rd year,0,Man,0,"No, I am not an international student",0,English is my first language,0,92,0,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",0,Pacific Islander,0,He earned a graduate degree (Masters or Ph.D),0,She earned a graduate degree (Masters or Ph.D),0,Together,0,7- Fully supported (e.g All necessities are provided or paid for),0,I did not qualify for 'free or reduced cost lunch' at all in high school,0,I do not qualify for a Pell Grant,0,180,1,4,1,No,0,6,12,5
redacted,redacted,redacted,282845,PSC 041 001 WQ 2023,826365,202301-PSC-041-001-40278,2023-01-25 20:25:34 UTC,1,,0,20,0,Junior - 3rd year,0,Woman,0,"No, I am not an international student",0,English is my first language,0,80,0,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",0,I decline to answer,0,Decline to answer,0,I decline to answer,0,I decline to answer,0,I decline to answer,0,I don't know if I qualified for a 'free or reduced cost lunch' program,0,Decline to answer,0,15,1,24,1,Yes,0,5,13,5
redacted,redacted,redacted,893307,PSC 041 002 WQ 2023,800700,202301-PSC-041-002-40279,2023-01-25 20:02:27 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,20,0,Sophomore - 2nd year,0,Man,0,"No, I am not an international student",0,English is my first language,0,98,0,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",0,"East or South East Asian,Caucasian,Mixed Race",0,He earned a 4-year degree,0,She earned a 4-year degree,0,Together,0,"6- Mostly supported (e.g. All bills, housing and tuition, but not food or spending money)",0,I did not qualify for 'free or reduced cost lunch' at all in high school,0,I do not qualify for a Pell Grant,0,60,1,20,1,No,0,6,12,5
redacted,redacted,redacted,422809,PSC 041 002 WQ 2023,800700,202301-PSC-041-002-40279,2023-01-25 19:57:13 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,20,0,Junior - 3rd year,0,Woman,0,"No, I am not an international student",0,English is my first language,0,100,0,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",0,"Hispanic or Latino,Caucasian",0,He earned a 4-year degree,0,She earned a 4-year degree,0,Together,0,"3- A little support (e.g. phone bill, gifts, small amounts of money every few months)",0,I qualified for 'free or reduced cost lunch' for some of high school,0,I do not qualify for a Pell Grant,0,60,1,7.2,1,No,0,5,13,5
redacted,redacted,redacted,589905,PSC 041 001 WQ 2023,826365,202301-PSC-041-001-40278,2023-01-25 18:32:28 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,19,0,Freshman - 1st year,0,Non-binary or Genderqueer,0,"No, I am not an international student",0,English is my first language,0,100,0,"5- I am confident reading advanced books in English(e.g., historical literature or science non-fiction)",0,East or South East Asian,0,He earned a 4-year degree,0,She earned a 4-year degree,0,Together,0,7- Fully supported (e.g All necessities are provided or paid for),0,I qualified for 'free or reduced cost lunch' for all or most of high school,0,I don't know if I qualify for a Pell Grant,0,240,1,12,1,No,0,7,11,5
redacted,redacted,redacted,165680,PSC 041 002 WQ 2023,800700,202301-PSC-041-002-40279,2023-01-25 18:21:57 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,21,0,Junior - 3rd year,0,Woman,0,"No, I am not an international student",0,English is my first language,0,100,0,"5- I am confident reading advanced books in English(e.g., historical literature or science non-fiction)",0,Caucasian,0,He earned a graduate degree (Masters or Ph.D),0,She earned a 4-year degree,0,Together,0,7- Fully supported (e.g All necessities are provided or paid for),0,I did not qualify for 'free or reduced cost lunch' at all in high school,0,I do not qualify for a Pell Grant,0,240,1,10.5,1,No,0,5,13,5
redacted,redacted,redacted,678041,PSC 041 002 WQ 2023,800700,202301-PSC-041-002-40279,2023-01-25 18:21:54 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,18,0,Freshman - 1st year,0,Woman,0,"Yes, I am an international student",1,English is not my first language,0,50,0,"4 - I am confident reading difficult books in English(e.g., novels or other popular books)",0,East or South East Asian,0,"He attended some college, but left before he earned a 4-year degree",0,"She attended some college, but left before she earned a 4-year degree",0,Together,0,"6- Mostly supported (e.g. All bills, housing and tuition, but not food or spending money)",0,I did not qualify for 'free or reduced cost lunch' at all in high school,0,I do not qualify for a Pell Grant,0,60,1,10,1,No,0,6,12,5
redacted,redacted,redacted,100915,PSC 041 002 WQ 2023,800700,202301-PSC-041-002-40279,2023-01-25 17:45:15 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,20,0,Junior - 3rd year,0,Woman,0,"No, I am not an international student",0,English is not my first language,0,100,0,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",0,South Asian,0,He earned a 4-year degree,0,She earned a graduate degree (Masters or Ph.D),0,Together,0,7- Fully supported (e.g All necessities are provided or paid for),0,I did not qualify for 'free or reduced cost lunch' at all in high school,0,I do not qualify for a Pell Grant,0,240,1,6,1,No,0,4,14,5
redacted,redacted,redacted,738332,PSC 041 002 WQ 2023,800700,202301-PSC-041-002-40279,2023-01-25 08:19:44 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,20,0,Sophomore - 2nd year,0,Woman,0,"No, I am not an international student",0,English is not my first language,0,100,0,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",0,Hispanic or Latino,0,Decline to answer,0,I decline to answer,0,Together,0,"6- Mostly supported (e.g. All bills, housing and tuition, but not food or spending money)",0,I qualified for 'free or reduced cost lunch' for all or most of high school,0,I do qualify for a Pell Grant,0,120,1,16,1,No,0,6,12,5
redacted,redacted,redacted,957708,PSC 041 001 WQ 2023,826365,202301-PSC-041-001-40278,2023-01-25 06:57:36 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,18,0,Freshman - 1st year,0,Woman,0,"No, I am not an international student",0,English is my first language,0,90,0,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",0,East or South East Asian,0,He earned a 4-year degree,0,She earned a 4-year degree,0,Together,0,"6- Mostly supported (e.g. All bills, housing and tuition, but not food or spending money)",0,I did not qualify for 'free or reduced cost lunch' at all in high school,0,I do not qualify for a Pell Grant,0,180,1,23,1,No,0,6,12,5
